region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Sub-Saharan Africa,Middle Africa,Angola,,Angola,22/03/2020,2,0,0,32.866268,-11.2027,17.8739,1,1,2,0.060852665,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,23/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,24/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,25/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,26/03/2020,4,0,0,32.866268,-11.2027,17.8739,1,1,4,0.12170533,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,27/03/2020,4,0,0,32.866268,-11.2027,17.8739,1,1,4,0.12170533,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,28/03/2020,5,0,0,32.866268,-11.2027,17.8739,1,1,5,0.152131663,0,0,1,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,29/03/2020,7,2,0,32.866268,-11.2027,17.8739,1,1,5,0.212984328,0.285714286,0,0.714285714,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,30/03/2020,7,2,0,32.866268,-11.2027,17.8739,1,1,5,0.212984328,0.285714286,0,0.714285714,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,31/03/2020,7,2,1,32.866268,-11.2027,17.8739,1,1,4,0.212984328,0.285714286,0.142857143,0.571428571,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,01/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.24341066,0.25,0.125,0.625,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,02/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.24341066,0.25,0.125,0.625,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,03/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.24341066,0.25,0.125,0.625,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,04/04/2020,10,2,2,32.866268,-11.2027,17.8739,1,1,6,0.304263326,0.2,0.2,0.6,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,05/04/2020,14,2,2,32.866268,-11.2027,17.8739,1,1,10,0.425968656,0.142857143,0.142857143,0.714285714,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,06/04/2020,16,2,2,32.866268,-11.2027,17.8739,1,1,12,0.486821321,0.125,0.125,0.75,0,-99
Sub-Saharan Africa,Middle Africa,Angola,,Angola,07/04/2020,17,2,2,32.866268,-11.2027,17.8739,1,1,13,0.517247653,0.117647059,0.117647059,0.764705882,0,-99
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,28/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.3155579,0,0,1,1,0
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,29/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.3155579,0,0,1,1,1
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,30/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.3155579,0,0,1,1,2
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,31/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.3155579,0,0,1,1,3
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,01/04/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.3155579,0,0,1,1,4
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,02/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,5
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,03/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,6
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,04/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,7
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,05/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,8
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,06/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,9
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,07/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.9733369,0,0,1,1,10
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,13/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,0
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,14/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,1
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,15/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,2
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,16/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,3
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,17/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,4
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,18/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,5
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,19/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,6
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,20/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,7
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,21/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,8
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,22/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.21158402,0,0,1,1,9
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,23/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.63475206,0,0,1,1,10
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,24/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.63475206,0,0,1,1,11
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,25/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.63475206,0,0,1,1,12
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,26/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,13
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,27/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,14
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,28/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,15
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,29/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,16
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,30/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,17
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,31/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,18
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,01/04/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.48108815,0,0,1,1,19
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,02/04/2020,9,0,0,0.097928,17.0608,-61.7964,1,0,9,91.90425619,0,0,1,1,20
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,03/04/2020,15,0,0,0.097928,17.0608,-61.7964,1,0,15,153.1737603,0,0,1,1,21
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,04/04/2020,15,0,0,0.097928,17.0608,-61.7964,1,0,15,153.1737603,0,0,1,1,22
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,05/04/2020,15,0,0,0.097928,17.0608,-61.7964,1,0,15,153.1737603,0,0,1,1,23
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,06/04/2020,15,0,0,0.097928,17.0608,-61.7964,1,0,15,153.1737603,0,0,1,1,24
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,07/04/2020,19,1,0,0.097928,17.0608,-61.7964,1,0,18,194.0200964,0.052631579,0,0.947368421,1,25
Latin America And The Caribbean,South America,Argentina,,Argentina,03/03/2020,1,0,0,45.195777,-38.4161,-63.6167,1,1,1,0.022125961,0,0,1,0,-19
Latin America And The Caribbean,South America,Argentina,,Argentina,04/03/2020,1,0,0,45.195777,-38.4161,-63.6167,1,1,1,0.022125961,0,0,1,0,-18
Latin America And The Caribbean,South America,Argentina,,Argentina,05/03/2020,1,0,0,45.195777,-38.4161,-63.6167,1,1,1,0.022125961,0,0,1,0,-17
Latin America And The Caribbean,South America,Argentina,,Argentina,06/03/2020,2,0,0,45.195777,-38.4161,-63.6167,1,1,2,0.044251922,0,0,1,0,-16
Latin America And The Caribbean,South America,Argentina,,Argentina,07/03/2020,8,0,0,45.195777,-38.4161,-63.6167,1,1,8,0.177007688,0,0,1,0,-15
Latin America And The Caribbean,South America,Argentina,,Argentina,08/03/2020,12,1,0,45.195777,-38.4161,-63.6167,1,1,11,0.265511532,0.083333333,0,0.916666667,0,-14
Latin America And The Caribbean,South America,Argentina,,Argentina,09/03/2020,12,1,0,45.195777,-38.4161,-63.6167,1,1,11,0.265511532,0.083333333,0,0.916666667,0,-13
Latin America And The Caribbean,South America,Argentina,,Argentina,10/03/2020,17,1,0,45.195777,-38.4161,-63.6167,1,1,16,0.376141337,0.058823529,0,0.941176471,0,-12
Latin America And The Caribbean,South America,Argentina,,Argentina,11/03/2020,19,1,0,45.195777,-38.4161,-63.6167,1,1,18,0.420393259,0.052631579,0,0.947368421,0,-11
Latin America And The Caribbean,South America,Argentina,,Argentina,12/03/2020,19,1,0,45.195777,-38.4161,-63.6167,1,1,18,0.420393259,0.052631579,0,0.947368421,0,-10
Latin America And The Caribbean,South America,Argentina,,Argentina,13/03/2020,31,2,0,45.195777,-38.4161,-63.6167,1,1,29,0.685904792,0.064516129,0,0.935483871,0,-9
Latin America And The Caribbean,South America,Argentina,,Argentina,14/03/2020,34,2,1,45.195777,-38.4161,-63.6167,1,1,31,0.752282675,0.058823529,0.029411765,0.911764706,0,-8
Latin America And The Caribbean,South America,Argentina,,Argentina,15/03/2020,45,2,1,45.195777,-38.4161,-63.6167,1,1,42,0.995668246,0.044444444,0.022222222,0.933333333,0,-7
Latin America And The Caribbean,South America,Argentina,,Argentina,16/03/2020,56,2,1,45.195777,-38.4161,-63.6167,1,1,53,1.239053817,0.035714286,0.017857143,0.946428571,0,-6
Latin America And The Caribbean,South America,Argentina,,Argentina,17/03/2020,68,2,3,45.195777,-38.4161,-63.6167,1,1,63,1.504565349,0.029411765,0.044117647,0.926470588,0,-5
Latin America And The Caribbean,South America,Argentina,,Argentina,18/03/2020,79,2,3,45.195777,-38.4161,-63.6167,1,1,74,1.74795092,0.025316456,0.037974684,0.936708861,0,-4
Latin America And The Caribbean,South America,Argentina,,Argentina,19/03/2020,97,3,3,45.195777,-38.4161,-63.6167,1,1,91,2.146218219,0.030927835,0.030927835,0.93814433,0,-3
Latin America And The Caribbean,South America,Argentina,,Argentina,20/03/2020,128,3,3,45.195777,-38.4161,-63.6167,1,1,122,2.83212301,0.0234375,0.0234375,0.953125,0,-2
Latin America And The Caribbean,South America,Argentina,,Argentina,21/03/2020,158,4,3,45.195777,-38.4161,-63.6167,1,1,151,3.495901841,0.025316456,0.018987342,0.955696203,0,-1
Latin America And The Caribbean,South America,Argentina,,Argentina,22/03/2020,266,4,27,45.195777,-38.4161,-63.6167,1,1,235,5.88550563,0.015037594,0.101503759,0.883458647,1,0
Latin America And The Caribbean,South America,Argentina,,Argentina,23/03/2020,266,4,27,45.195777,-38.4161,-63.6167,1,1,235,5.88550563,0.015037594,0.101503759,0.883458647,1,1
Latin America And The Caribbean,South America,Argentina,,Argentina,24/03/2020,387,6,52,45.195777,-38.4161,-63.6167,1,1,329,8.562746913,0.015503876,0.134366925,0.850129199,1,2
Latin America And The Caribbean,South America,Argentina,,Argentina,25/03/2020,387,8,52,45.195777,-38.4161,-63.6167,1,1,327,8.562746913,0.020671835,0.134366925,0.84496124,1,3
Latin America And The Caribbean,South America,Argentina,,Argentina,26/03/2020,502,9,63,45.195777,-38.4161,-63.6167,1,1,430,11.10723243,0.017928287,0.125498008,0.856573705,1,4
Latin America And The Caribbean,South America,Argentina,,Argentina,27/03/2020,589,13,72,45.195777,-38.4161,-63.6167,1,1,504,13.03219104,0.022071307,0.122241087,0.855687606,1,5
Latin America And The Caribbean,South America,Argentina,,Argentina,28/03/2020,690,18,72,45.195777,-38.4161,-63.6167,1,1,600,15.2669131,0.026086957,0.104347826,0.869565217,1,6
Latin America And The Caribbean,South America,Argentina,,Argentina,29/03/2020,745,19,72,45.195777,-38.4161,-63.6167,1,1,654,16.48384096,0.025503356,0.096644295,0.877852349,1,7
Latin America And The Caribbean,South America,Argentina,,Argentina,30/03/2020,820,23,228,45.195777,-38.4161,-63.6167,1,1,569,18.14328803,0.02804878,0.27804878,0.693902439,1,8
Latin America And The Caribbean,South America,Argentina,,Argentina,31/03/2020,1054,27,240,45.195777,-38.4161,-63.6167,1,1,787,23.32076291,0.025616698,0.227703985,0.746679317,1,9
Latin America And The Caribbean,South America,Argentina,,Argentina,01/04/2020,1054,28,248,45.195777,-38.4161,-63.6167,1,1,778,23.32076291,0.026565465,0.235294118,0.738140417,1,10
Latin America And The Caribbean,South America,Argentina,,Argentina,02/04/2020,1133,36,256,45.195777,-38.4161,-63.6167,1,1,841,25.06871383,0.031774051,0.225948808,0.74227714,1,11
Latin America And The Caribbean,South America,Argentina,,Argentina,03/04/2020,1265,39,266,45.195777,-38.4161,-63.6167,1,1,960,27.98934069,0.03083004,0.21027668,0.758893281,1,12
Latin America And The Caribbean,South America,Argentina,,Argentina,04/04/2020,1451,43,279,45.195777,-38.4161,-63.6167,1,1,1129,32.10476943,0.029634735,0.192281185,0.77808408,1,13
Latin America And The Caribbean,South America,Argentina,,Argentina,05/04/2020,1451,44,280,45.195777,-38.4161,-63.6167,1,1,1127,32.10476943,0.030323915,0.192970365,0.77670572,1,14
Latin America And The Caribbean,South America,Argentina,,Argentina,06/04/2020,1554,48,325,45.195777,-38.4161,-63.6167,1,1,1181,34.38374342,0.030888031,0.209137709,0.75997426,1,15
Latin America And The Caribbean,South America,Argentina,,Argentina,07/04/2020,1628,56,338,45.195777,-38.4161,-63.6167,1,1,1234,36.02106453,0.034398034,0.207616708,0.757985258,1,16
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,01/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-13
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,02/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-12
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,03/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-11
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,04/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-10
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,05/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-9
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,06/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-8
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,07/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-7
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,08/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-6
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,09/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-5
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,10/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-4
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,11/03/2020,1,0,0,2.963234,40.0691,45.0382,1,1,1,0.33746913,0,0,1,0,-3
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,12/03/2020,4,0,0,2.963234,40.0691,45.0382,1,1,4,1.34987652,0,0,1,0,-2
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,13/03/2020,8,0,0,2.963234,40.0691,45.0382,1,1,8,2.69975304,0,0,1,0,-1
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,14/03/2020,18,0,0,2.963234,40.0691,45.0382,1,1,18,6.07444434,0,0,1,1,0
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,15/03/2020,26,0,0,2.963234,40.0691,45.0382,1,1,26,8.77419738,0,0,1,1,1
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,16/03/2020,52,0,0,2.963234,40.0691,45.0382,1,1,52,17.54839476,0,0,1,1,2
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,17/03/2020,78,0,1,2.963234,40.0691,45.0382,1,1,77,26.32259214,0,0.012820513,0.987179487,1,3
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,18/03/2020,84,0,1,2.963234,40.0691,45.0382,1,1,83,28.34740692,0,0.011904762,0.988095238,1,4
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,19/03/2020,115,0,1,2.963234,40.0691,45.0382,1,1,114,38.80894995,0,0.008695652,0.991304348,1,5
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,20/03/2020,136,0,1,2.963234,40.0691,45.0382,1,1,135,45.89580168,0,0.007352941,0.992647059,1,6
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,21/03/2020,160,0,1,2.963234,40.0691,45.0382,1,1,159,53.9950608,0,0.00625,0.99375,1,7
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,22/03/2020,194,0,2,2.963234,40.0691,45.0382,1,1,192,65.46901122,0,0.010309278,0.989690722,1,8
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,23/03/2020,235,0,2,2.963234,40.0691,45.0382,1,1,233,79.30524555,0,0.008510638,0.991489362,1,9
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,24/03/2020,249,0,14,2.963234,40.0691,45.0382,1,1,235,84.02981337,0,0.0562249,0.9437751,1,10
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,25/03/2020,265,0,16,2.963234,40.0691,45.0382,1,1,249,89.42931945,0,0.060377358,0.939622642,1,11
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,26/03/2020,290,1,18,2.963234,40.0691,45.0382,1,1,271,97.8660477,0.003448276,0.062068966,0.934482759,1,12
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,27/03/2020,329,1,28,2.963234,40.0691,45.0382,1,1,300,111.0273438,0.003039514,0.085106383,0.911854103,1,13
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,28/03/2020,407,1,30,2.963234,40.0691,45.0382,1,1,376,137.3499359,0.002457002,0.073710074,0.923832924,1,14
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,29/03/2020,424,3,30,2.963234,40.0691,45.0382,1,1,391,143.0869111,0.007075472,0.070754717,0.922169811,1,15
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,30/03/2020,482,3,30,2.963234,40.0691,45.0382,1,1,449,162.6601207,0.006224066,0.062240664,0.93153527,1,16
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,31/03/2020,532,3,30,2.963234,40.0691,45.0382,1,1,499,179.5335772,0.005639098,0.056390977,0.937969925,1,17
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,01/04/2020,571,4,31,2.963234,40.0691,45.0382,1,1,536,192.6948732,0.007005254,0.054290718,0.938704028,1,18
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,02/04/2020,663,7,33,2.963234,40.0691,45.0382,1,1,623,223.7420332,0.010558069,0.049773756,0.939668175,1,19
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,03/04/2020,736,7,43,2.963234,40.0691,45.0382,1,1,686,248.3772797,0.00951087,0.058423913,0.932065217,1,20
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,04/04/2020,770,7,43,2.963234,40.0691,45.0382,1,1,720,259.8512301,0.009090909,0.055844156,0.935064935,1,21
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,05/04/2020,822,7,57,2.963234,40.0691,45.0382,1,1,758,277.3996249,0.008515815,0.069343066,0.922141119,1,22
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,06/04/2020,833,8,62,2.963234,40.0691,45.0382,1,1,763,281.1117853,0.009603842,0.074429772,0.915966387,1,23
Northern Africa And Western Asia,Western Asia,Armenia,,Armenia,07/04/2020,853,8,87,2.963234,40.0691,45.0382,1,1,758,287.8611679,0.009378664,0.101992966,0.88862837,1,24
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,13/03/2020,2,0,0,0.106766,12.5211,-69.9683,1,0,2,18.73255531,0,0,1,1,0
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,14/03/2020,2,0,0,0.106766,12.5211,-69.9683,1,0,2,18.73255531,0,0,1,1,1
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,15/03/2020,2,0,0,0.106766,12.5211,-69.9683,1,0,2,18.73255531,0,0,1,1,2
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,16/03/2020,2,0,0,0.106766,12.5211,-69.9683,1,0,2,18.73255531,0,0,1,1,3
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,17/03/2020,3,0,0,0.106766,12.5211,-69.9683,1,0,3,28.09883296,0,0,1,1,4
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,18/03/2020,6,0,0,0.106766,12.5211,-69.9683,1,0,6,56.19766592,0,0,1,1,5
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,19/03/2020,6,0,0,0.106766,12.5211,-69.9683,1,0,6,56.19766592,0,0,1,1,6
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,20/03/2020,5,0,0,0.106766,12.5211,-69.9683,1,0,5,46.83138827,0,0,1,1,7
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,21/03/2020,5,0,0,0.106766,12.5211,-69.9683,1,0,5,46.83138827,0,0,1,1,8
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,22/03/2020,9,0,1,0.106766,12.5211,-69.9683,1,0,8,84.29649889,0,0.111111111,0.888888889,1,9
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,23/03/2020,9,0,1,0.106766,12.5211,-69.9683,1,0,8,84.29649889,0,0.111111111,0.888888889,1,10
Latin America And The Caribbean,Caribbean,Aruba,,Aruba,24/03/2020,12,0,1,0.106766,12.5211,-69.9683,1,0,11,112.3953318,0,0.083333333,0.916666667,1,11
